timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 4, 2025 @ 07:30:02.364",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 07:30:03.136",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:59:32.390",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.394",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.398",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.411",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.428",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.433",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.441",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.463",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.467",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.501",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.505",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.514",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.548",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.569",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.582",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.587",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.591",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.604",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.612",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.616",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.625",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.638",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.659",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.680",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.685",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.693",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.702",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.710",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:32.727",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.402",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.402",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.421",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.422",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.441",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.441",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.475",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.511",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.531",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.531",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.531",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.550",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.550",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.550",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.567",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.567",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.586",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.620",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.637",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.637",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.637",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.638",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.657",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.657",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.657",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.693",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.693",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.712",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.712",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.712",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:36.732",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:16.404",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.387",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.395",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.399",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.403",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.428",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.432",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.441",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.445",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.449",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.462",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.474",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.478",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.482",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.487",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.491",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.495",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.499",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:18.507",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.373",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.385",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.415",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.423",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.440",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.452",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.460",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.465",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.481",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.498",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.506",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.511",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.527",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.531",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.548",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:20.561",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:59:24.416",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:30:02.573",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:30:02.633",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 09:30:03.642",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:35:01.996",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:35:02.992",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:05:02.069",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 09:56:03.269",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 09:58:58.384",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:58:58.384",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 09:05:53.008",hera.ugr.es,ClamAV database update,3,52507
"Jun 4, 2025 @ 09:16:27.596",hera2,Host-based anomaly detection event (rootcheck).,7,510
"Jun 4, 2025 @ 11:00:12.386",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 11:00:12.388",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 10:50:35.826",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.826",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.845",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.845",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.845",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.862",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.862",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.881",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.881",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.899",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.899",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.899",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.953",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.953",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:35.953",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.813",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.838",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.851",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.855",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.863",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.871",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.880",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.884",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.905",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.918",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.922",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.935",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.939",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.965",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.969",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.973",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.982",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.986",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.995",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:37.999",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:50:38.012",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:05:03.924",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 10:05:04.915",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 10:46:47.587",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.587",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.604",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.623",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.642",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.642",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.643",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.659",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.677",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.696",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.696",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.715",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.754",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.770",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.770",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.790",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.790",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.809",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.809",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.828",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.847",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.847",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.847",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.847",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.867",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.886",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.924",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.924",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.924",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.925",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.944",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:46:47.944",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:35:01.790",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 10:35:02.960",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 10:04:34.804",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.817",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.829",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.833",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.837",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.858",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.881",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.898",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.927",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.943",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.947",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.951",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.955",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.976",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:34.985",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.001",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.026",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.043",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.047",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.109",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.113",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.117",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.121",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.154",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:35.183",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:30:02.668",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 10:04:29.003",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:30.810",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:30.818",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:30.827",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:30.831",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:04:32.815",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 10:06:02.936",hera.ugr.es,ClamAV database update,3,52507
"Jun 4, 2025 @ 12:52:05.371",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 12:52:05.373",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 12:30:04.022",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:30:04.022",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 12:45:06.873",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.873",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.890",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.907",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.927",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.927",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.946",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.946",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.965",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.965",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.965",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.998",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.998",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.998",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:06.998",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.034",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.053",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.054",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.070",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.087",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.105",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.122",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:07.122",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.900",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.917",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.934",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.934",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.951",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.951",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.970",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.970",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.971",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:30.988",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:31.005",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:31.005",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:31.005",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.884",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.884",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.884",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.903",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.903",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.922",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.923",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.942",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.942",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.961",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.961",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.980",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:45:14.998",hera.ugr.es,Samba connection denied.,5,13102
"Jun 4, 2025 @ 12:51:56.204",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:51:56.204",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:51:58.208",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:53:27.492",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:53:27.492",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:35:03.188",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 12:13:32.968",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 14:00:03.475",hera.ugr.es,Auditd: SELinux permission check.,3,80730
"Jun 4, 2025 @ 14:00:03.578",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 15:56:02.660",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 15:56:03.432",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 14:05:03.911",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 13:56:03.314",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 14:56:03.028",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 14:35:02.478",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 14:56:01.744",hera2,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 15:00:03.260",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 15:06:01.502",hera.ugr.es,ClamAV database update,3,52507
"Jun 4, 2025 @ 20:00:03.676",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 20:00:03.677",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 20:00:03.720",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 21:00:03.396",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 21:00:03.396",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 21:00:05.247",hera.ugr.es,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 20:23:13.099",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 21:30:03.204",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 21:30:03.716",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 20:56:03.156",hera.ugr.es,PAM: Login session opened.,3,5501
"Jun 4, 2025 @ 21:04:13.960",clavo.ugr.es,ClamAV database update,3,52507
"Jun 4, 2025 @ 21:04:17.676",Siem,Host-based anomaly detection event (rootcheck).,7,510
"Jun 4, 2025 @ 20:21:17.384",clavo.ugr.es,Wazuh agent disconnected.,3,504
"Jun 4, 2025 @ 20:21:17.385",hera.ugr.es,Wazuh agent disconnected.,3,504
"Jun 4, 2025 @ 20:21:17.385",hera2,Wazuh agent disconnected.,3,504
"Jun 4, 2025 @ 21:07:45.792",hera.ugr.es,ClamAV database update,3,52507
"Jun 4, 2025 @ 21:17:04.800",hera2,Host-based anomaly detection event (rootcheck).,7,510
"Jun 4, 2025 @ 09:00:02.660",hera.ugr.es,Auditd: SELinux permission check.,3,80730
"Jun 4, 2025 @ 09:00:03.796",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 08:01:33.032",hera.ugr.es,sshd: authentication success.,3,5715
"Jun 4, 2025 @ 08:30:02.016",hera2,PAM: Login session closed.,3,5502
"Jun 4, 2025 @ 08:30:02.867",hera.ugr.es,PAM: Login session closed.,3,5502
